id,name,degree,peel,diversity,betweenness,pagerank
84,Bloodbeard,0.024793388429752067,0.25,0.5620791768043331,0.0005840944303346009,0.005018111657508172
85,Blue Bard,0.03305785123966942,0.25,0.6525537159669977,0.00472761189096668,0.009023908537884139
86,Bonifer Hasty,0.0,0.0,0.0,0.0,0.0004661619918417842
87,Boros Blount,0.10743801652892562,0.8333333333333334,0.6230709181628433,0.0011863077805379795,0.037577690494424554
88,Bowen Marsh,0.14049586776859505,0.5833333333333334,0.5790115242849198,0.005547736353007569,0.06267444961866686
89,Bran Stark,0.4380165289256198,0.9166666666666666,0.8760752412520804,0.23376674907018868,0.46463678331257885
90,Brandon Norrey,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.010803238629363672
91,Brandon Stark,0.05785123966942149,0.4166666666666667,0.4918192797544732,0.002404881916797462,0.016824532922680102
92,Brea,0.01652892561983471,0.08333333333333333,0.25807748313688406,8.2240429165954e-06,0.0093716627343497
93,Brella,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.002418833654748066
94,Brenett,0.0,0.0,0.0,0.0,0.00014882008083467104
95,Brienne of Tarth,0.36363636363636365,1.0,0.8954479150934231,0.16787415569529024,0.20141394297028478
96,Bronn,0.19834710743801653,0.75,0.8244747929033392,0.015095022569792716,0.09590656556709766
97,Brus Buckler,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.00793591536737294
98,Brusco,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.007544247972812601
99,Bryce Caron,0.03305785123966942,0.16666666666666666,0.540137880687222,0.02693468787831248,0.015957740508682258
100,Brynden Rivers,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0036963469433525104
101,Brynden Tully,0.1487603305785124,0.75,0.8053405400467102,0.011591923823293009,0.05871411614556103
102,Bump,0.0,0.0,0.0,0.0,0.003641525909787466
103,Butterbumps,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.002089512854658617
104,Byam Flint,0.0,0.0,0.0,0.0,0.0002690599415999564
105,Caggo,0.03305785123966942,0.25,0.3852913907240007,0.013094565771054514,0.01752153515354385
106,Caleotte,0.024793388429752067,0.25,0.5620791768043331,0.00037997160310852167,0.00901469183969608
107,Camarron,0.0,0.0,0.0,0.0,0.001804753521955457
108,Captain Myraham,0.0,0.0,0.0,0.0,0.0009626235266565368
109,Captain Myraham Daughter,0.0,0.0,0.0,0.0,0.0005370770152092149
110,Catelyn Stark,0.6115702479338843,1.0,0.9395781519949714,0.286142914502954,0.42267332557608656
111,Cayn,0.01652892561983471,0.16666666666666666,0.25807748313688406,3.8413567547135475e-05,0.004356876980163213
112,Cedra,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.00566122298031209
113,Cedric Payne,0.0,0.0,0.0,0.0,0.00027199124622245705
114,Cellador,0.024793388429752067,0.25,0.4215593827046134,8.2240429165954e-06,0.006440611782440937
115,Cersei Lannister,0.7933884297520661,1.0,0.9735840213199156,0.4617137333500868,0.6593281173586137
116,Chataya,0.0,0.0,0.0,0.0,0.001997937770826828
117,Chayle,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0023003413025077333
118,Chella,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.0035715691975466224
119,Chett,0.049586776859504134,0.3333333333333333,0.5177791854623661,0.0004991681744946195,0.019645378095031373
120,Chiggen,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.004155772571686815
121,Chiswyck,0.09917355371900827,0.9166666666666666,0.3641536180956526,0.0002227778714115716,0.014124406766657412
122,Clarence Crabb,0.0,0.0,0.0,0.0,0.000613713719714796
123,Clayton Suggs,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.006099537578240113
124,Clement Piper,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0032308332208022404
125,Cleon,0.01652892561983471,0.08333333333333333,0.4454372090086314,9.94172276626406e-05,0.008425809652408436
126,Cleos Frey,0.049586776859504134,0.5,0.0,0.00010149926384405716,0.02474305776166763
127,Cletus Yronwood,0.03305785123966942,0.25,0.540137880687222,0.004096468648022519,0.011608840059366809
128,Cley Cerwyn,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.0035043746762000584
129,Clubfoot Karl,0.008264462809917356,0.08333333333333333,0.0,0.0,0.0021913193190477897
130,Clydas,0.049586776859504134,0.4166666666666667,0.5980762108938943,0.001156362895158756,0.028209071807182844
131,Cohollo,0.024793388429752067,0.25,0.4215593827046134,0.0,0.009838275696133408
132,Coldhands,0.024793388429752067,0.25,0.22800127035195036,8.276093821130815e-05,0.004477877852705494
133,Colemon,0.04132231404958678,0.25,0.4100783301733357,0.0005967480052271601,0.01238261992284299
134,Colen of Greenpools,0.008264462809917356,0.08333333333333333,0.0,0.0,0.0018730754681568287
135,Conn,0.01652892561983471,0.08333333333333333,0.4454372090086314,0.013094565771054514,0.013557537549659894
136,Coratt,0.0,0.0,0.0,0.0,0.003425849535062673
137,Corliss Penny,0.0,0.0,0.0,0.0,0.00020412026996300878
138,Cortnay Penrose,0.049586776859504134,0.4166666666666667,0.467789770924468,0.0034371294300915237,0.013671238346267291
139,Cotter Pyke,0.0743801652892562,0.5833333333333334,0.3813087944057579,0.0013508458948648765,0.021400975893317197
140,Craster,0.11570247933884298,0.5833333333333334,0.6173854161166128,0.020269782961261324,0.07029804011563658
141,Creighton Longbough,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.00013325031561065966,0.016814639769579164
142,Cressen,0.06611570247933884,0.5,0.5939162785430236,0.00183485164086833,0.030003058421774878
143,Cromm,0.008264462809917356,0.08333333333333333,0.0,0.0,0.008776015997933203
144,Cutjack,0.01652892561983471,0.0,0.25807748313688406,0.026172641815552206,0.02505338145295356
145,Daario Naharis,0.1487603305785124,0.5833333333333334,0.6013784948344982,0.028462626565678197,0.07242963410300092
146,Dacey Mormont,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.0030558850689573914
147,Daemon Sand,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0011835142413348168
148,Daenerys Targaryen,0.5950413223140496,0.6666666666666666,0.8846083242972105,0.6163765002241832,0.622682384434795
149,Daeron I Targaryen,0.0,0.0,0.0,0.0,0.0005649807803657158
150,Daeron II Targaryen,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.006489514189128627,0.001206260037780571
151,Dagmer,0.03305785123966942,0.3333333333333333,0.4277220454074463,0.0007493820776868079,0.011112096668338355
152,Dalbridge,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.004273785768363855
153,Dalla,0.04132231404958678,0.4166666666666667,0.5037581929064822,0.0001826986749193029,0.015182494992894827
154,Damon Dance for Me,0.03305785123966942,0.25,0.540137880687222,4.866759574061203e-05,0.015789782390937215
155,Dancy,0.0,0.0,0.0,0.0,0.0017170680538727567
156,Danwell Frey,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.005449630808139221,0.008378514179749233
157,Dareon,0.04132231404958678,0.3333333333333333,0.5037581929064822,0.01601019198351527,0.020179129206918906
158,Daryn Hornwood,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0026999852279158396
159,Daven Lannister,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.005126062587356049
160,Davos Seaworth,0.2644628099173554,0.5,0.8596338309583962,0.12412480828350587,0.21551072782799938
161,Denyo Terys,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0046615071759323655
162,Denys Darklyn,0.0,0.0,0.0,0.0,0.0007540217428956662
163,Denys Mallister,0.06611570247933884,0.5833333333333334,0.2772249619167103,6.558413971462155e-05,0.018150130881342114
164,Denzo Dhan,0.0,0.0,0.0,0.0,0.0012310351989649783
165,Desmond,0.008264462809917356,0.08333333333333333,0.0,0.0,0.0012727781042142488
166,Desmond Grell,0.024793388429752067,0.16666666666666666,0.4215593827046134,1.6656289451332458e-05,0.011405678100530387
167,Devan Seaworth,0.04132231404958678,0.3333333333333333,0.6327969344749241,0.0017079255101587229,0.017335059082558585
168,Dick Crabb,0.03305785123966942,0.25,0.3852913907240007,0.013311513941158119,0.0169310463858381
169,Dick Follard,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0022361626426477825
170,Dick Straw,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.012153076222404056
171,Dirk,0.008264462809917356,0.08333333333333333,0.0,0.0,0.00249586495795283
172,Dobber,0.0,0.0,0.0,0.0,0.00047675978547698076
173,Dolf,0.0,0.0,0.0,0.0,0.00437037789279954
174,Donal Noye,0.05785123966942149,0.4166666666666667,0.5620791768043331,0.0012513766162977004,0.028762327369058545
175,Donella Hornwood,0.049586776859504134,0.25,0.6283838213820696,0.0011664139248245442,0.011857775467308443
176,Donnel Waynwood,0.0,0.0,0.0,0.0,0.00014882008083467104
177,Dontos Hollard,0.06611570247933884,0.5,0.34410331111948167,0.0024375750899361553,0.027709932638337913
178,Doran Martell,0.1652892561983471,0.6666666666666666,0.8293880190220871,0.07566533808467871,0.07694485790402192
179,Dorcas,0.04132231404958678,0.3333333333333333,0.7264767972080707,2.7118521262950657e-05,0.011149611730382094
180,Doreah,0.04132231404958678,0.4166666666666667,0.18268203390223922,1.0774537238830683e-05,0.016240893260967313
181,Draqaz,0.0,0.0,0.0,0.0,0.003972199619702685
182,Drennan,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.004655165411124069
183,Drogo,0.1652892561983471,0.5833333333333334,0.6920177084991468,0.06449374093078053,0.11721052655165863
184,Dryn,0.0,0.0,0.0,0.0,0.00034476652060032065
185,Dunsen,0.09917355371900827,0.9166666666666666,0.3641536180956526,0.0002227778714115716,0.03757117961588804
186,Dunstan Drumm,0.01652892561983471,0.16666666666666666,0.25807748313688406,3.8205363928993824e-05,0.007105707889913614
187,Dywen,0.05785123966942149,0.4166666666666667,0.4352726925243988,0.0028780662797480033,0.018221327760923244
188,Ebben,0.024793388429752067,0.16666666666666666,0.4215593827046134,5.5173958807538765e-06,0.009699630624613379
189,Eddard Stark,0.6033057851239669,1.0,0.9287012869629718,0.40980922718876917,0.5277345527786047
190,Eddison Tollett,0.15702479338842976,0.5833333333333334,0.5433074800741665,0.016276052388610806,0.05462999142339728
191,Edmure Tully,0.19008264462809918,0.75,0.8211385776986454,0.018012559050449923,0.09829975030639884
192,Edric Storm,0.04132231404958678,0.3333333333333333,0.5391170717417778,0.008384276421117219,0.019234967262259848
193,Edwyn Frey,0.024793388429752067,0.25,0.5620791768043331,5.413294071683049e-06,0.009285752960413323
194,Elbert Arryn,0.0,0.0,0.0,0.0,0.0003806186309832186
195,Elder Brother,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.005004244331794032
196,Eldon Estermont,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.013547334354723878
197,Elia Martell,0.06611570247933884,0.5,0.5283445755430721,0.014053931607818088,0.02035221710775332
198,Elinor Tyrell,0.03305785123966942,0.25,0.3852913907240007,0.00016448085833190801,0.016719259626862396
199,Ellaria Sand,0.04132231404958678,0.4166666666666667,0.5391170717417778,0.005146762209919008,0.007052690736116263
200,Elmar Frey,0.06611570247933884,0.6666666666666666,0.34410331111948167,0.000548637354165077,0.01305662268666865
201,Elys Waynwood,0.0,0.0,0.0,0.0,0.008179946477196153
202,Emmett,0.03305785123966942,0.25,0.6525537159669977,0.00011555300806861893,0.012073902811975156
203,Emmon Cuy,0.01652892561983471,0.16666666666666666,0.25807748313688406,8.796602866484954e-05,0.004838935662457792
204,Emmon Frey,0.05785123966942149,0.3333333333333333,0.6323390738541929,0.002416229013986182,0.01736034158492766
205,Emmond,0.0,0.0,0.0,0.0,0.002123110115331899
206,Emrick,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.007347568706891325
207,Eon Hunter,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.0022294262791403034
208,Eroeh,0.0,0.0,0.0,0.0,0.0019199763421168467
209,Errok,0.01652892561983471,0.16666666666666666,0.4454372090086314,5.5173958807538765e-06,0.00684938784917299
210,Euron Greyjoy,0.09917355371900827,0.3333333333333333,0.7315904491777859,0.04166614008501579,0.11970746256322352
211,Eustace Brune,0.0,0.0,0.0,0.0,0.000762533800549467
212,Ezzara,0.0,0.0,0.0,0.0,0.0002577575074305051
213,Falyse Stokeworth,0.024793388429752067,0.16666666666666666,0.4215593827046134,2.8680048399013072e-05,0.010435529012968008
214,Farlen,0.0,0.0,0.0,0.0,0.0018137447351725528
215,Florian the Fool,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.01637810086579746
216,Fogo,0.0,0.0,0.0,0.0,0.0032059453171323503
217,Forley Prester,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0015305074260233834
218,Franklyn Flowers,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.013094565771054514,0.009791036594716947
219,Franklyn Fowler,0.0,0.0,0.0,0.0,0.0007127579932096889
220,Frenken,0.0,0.0,0.0,0.0,0.0018320372034418136
221,Frenya,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.004691186635235189
222,Fulk,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.002763431061620166
223,Galazza Galare,0.04132231404958678,0.3333333333333333,0.6327969344749241,0.00039975094683197896,0.020729340721686633
224,Galbart Glover,0.05785123966942149,0.4166666666666667,0.5355600176778613,0.004925613531819395,0.012909014587552895
225,Galyeon of Cuy,0.0,0.0,0.0,0.0,8.168193073084738e-05
226,Gared,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.005314152713814446,0.02018690843841708
227,Garin (orphan),0.06611570247933884,0.3333333333333333,0.5786082082310171,0.004155832704645158,0.0313792495707964
228,Gariss,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.023431101643748797
229,Garlan Tyrell,0.049586776859504134,0.4166666666666667,0.32286807454662103,0.013112497307666964,0.015538338462693637
230,Garrett Paege,0.0,0.0,0.0,0.0,0.00016471677128746516
231,Garth (Wolfs Den),0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.003102673200431927
232,Garth Greyfeather,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.006980817401622246
233,Garth Tyrell,0.0,0.0,0.0,0.0,1.9927234308733166e-05
234,Gawen Westerling,0.008264462809917356,0.08333333333333333,0.0,1.3741438797349279e-05,0.0027502120051975405
235,Gelmarr,0.0,0.0,0.0,0.0,0.005472492059617212
236,Gendel,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.004804126420065591
237,Gendry,0.15702479338842976,0.5833333333333334,0.8229437609260261,0.06488963490558643,0.08895221446394204
238,Genna Lannister,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.004426636393054465
